student_id,course_id,n,cogproc,male,female,friend,family,social,sad,anger,anx,negemo,posemo,affect,quant,number,interrog,compare,adj,verb,negate,conj,adverb,auxverb,prep,article,ipron,they,shehe,you,we,i,ppron,pronoun,function,Dic,Sixltr,WPS,Tone,Authentic,Clout,Analytic,WC
94156,FrScA-S216-01,36,13.68472222,0.3375,0.01,0.025555556,0.106944444,4.305555556,0.176666667,0.101666667,0.096111111,0.7725,4.037777778,4.810555556,2.7375,1.236666667,0.804166667,3.428333333,5.476666667,14.64944444,1.328611111,6.791944444,5.334166667,8.061944444,13.53083333,7.963888889,4.753611111,0.541388889,0.195,1.1725,0.165,3.653333333,5.7275,10.48055556,49.77472222,82.55861111,24.57,20.26416667,61.24527778,50.82916667,41.09861111,70.255,78.63888889
94172,FrScA-S216-01,42,17.12452381,0.311428571,0.202380952,0.124047619,0.052142857,6.985,0.063809524,0.526428571,0.26,0.964285714,8.617380952,9.587619048,1.913571429,0.266904762,1.29047619,2.370952381,3.631666667,19.12880952,1.227380952,5.893809524,7.681428571,9.886904762,11.47071429,6.92452381,6.472142857,0.78,0.433095238,1.548571429,0.075714286,4.869761905,7.707619048,14.17904762,52.55785714,86.96428571,23.44333333,13.48833333,72.98357143,58.735,46.56857143,50.99142857,59.54761905
94189,PhysA-S216-01,16,13.41625,0.074375,0,0.1125,0.074375,6.636875,0.335625,0,0,0.89625,4.015625,4.986875,1.29375,2.126875,1.21,3.7875,6.570625,11.941875,0.75125,4.38875,5.74375,7.534375,13.39875,10.125625,5.94625,0.54375,0,2.293125,0.34125,2.316875,5.49625,11.444375,51.191875,83.420625,23.7025,20.20875,65.5825,39.958125,60.931875,74.215625,72.6875
94219,AnPhA-S216-02,1,4.76,0,0,0,0,2.38,0,0,0,0,7.14,7.14,0,0,0,2.38,2.38,14.29,0,2.38,0,9.52,16.67,0,9.52,0,0,0,0,16.67,16.67,26.19,54.76,85.71,26.19,14,99,89.63,7.67,47.35,42
94240,OcnA-S216-02,18,15.98722222,0.111666667,0,0,0,6.503888889,0.340555556,0.037222222,0,1.077222222,4.358888889,5.435555556,1.886666667,1.089444444,1.665555556,1.325,4.400555556,16.93444444,1.542222222,5.255555556,6.431666667,9.241111111,12.43833333,7.765,7.049444444,0.836111111,0.111666667,2.352222222,1.017777778,3.908888889,8.227222222,15.27666667,54.13444444,86.77777778,17.435,14.76444444,73.10222222,55.20555556,52.13333333,55.10611111,58.77777778
94246,AnPhA-S216-01,13,9.171538462,0.122307692,0,0,0,5.143076923,0.256153846,0,0,0.256153846,3.111538462,3.367692308,1.546153846,1.326923077,2.113846154,1.299230769,5.003846154,15.72,0.493076923,5.71,4.163846154,9.426923077,8.043076923,7.029230769,4.321538462,0,0,2.74,0.521538462,5.056153846,8.316923077,12.64,43.42307692,73.49,16.71615385,12.10923077,58.04923077,34.43384615,52.89076923,53.87538462,32.76923077
94251,PhysA-S216-01,17,17.15529412,0.111176471,0.029411765,0.202941176,0.029411765,6.509411765,0,0,0.186470588,0.697647059,3.489411765,4.187058824,3.02,1.272941176,1.906470588,4.002352941,5.331764706,15.51058824,0.992352941,6.223529412,6.937058824,9.488823529,13.09176471,8.017058824,6.188235294,0.660588235,0.111176471,2.118823529,0.932352941,4.415882353,8.238823529,14.42823529,53.83823529,87.73176471,20.78470588,15.89,69.42411765,58.47,53.90058824,57.85941176,75.64705882
94257,FrScA-S216-01,37,14.54486486,0.193513514,0.106756757,0.087837838,0,4.583243243,0.067567568,0.168648649,0.405135135,0.792432432,5.02,5.865135135,2.423513514,1.20027027,1.497837838,3.981081081,5.471081081,14.79054054,0.786216216,8.005945946,6.089189189,7.966486486,12.77621622,6.127837838,7.132432432,0.493243243,0.30027027,1.502972973,0.112432432,5.865405405,8.273513514,15.40648649,52.6327027,83.22351351,18.04189189,15.13540541,70.37108108,45.82918919,37.88621622,50.76702703,61.86486486
94288,FrScA-S216-01,33,14.53212121,0.457272727,0,0,0,3.275757576,0.066666667,0.428181818,0.211515152,1.068484848,5.253333333,6.322121212,2.71030303,1.522121212,1.001515152,2.780909091,5.098181818,15.1530303,1.474545455,6.47030303,6.808181818,8.65030303,12.40969697,6.832424242,5.026060606,0.675151515,0.416969697,1.195151515,0,4.315757576,6.603030303,11.62787879,49.96212121,82.78878788,20.08939394,18.6169697,69.3430303,36.89242424,39.11818182,60.41090909,49.90909091
94292,FrScA-S216-01,40,14.095,0.7765,0.2185,0.16175,0,5.68525,0.11375,0.3255,0.125,0.64325,5.8425,6.499,3.48325,0.82275,2.24325,2.46725,4.56675,16.543,0.87175,3.83125,6.631,9.637,10.09375,6.78875,6.9595,1.13175,0.796,1.09025,0.471,6.12775,9.61625,16.576,51.47175,83.34625,15.6525,16.19625,62.73475,36.815,45.55775,50.123,58.225
94319,OcnA-S216-01,19,16.42578947,0.464210526,0,1.177894737,0,9.167368421,0,0.036315789,0.852631579,0.966315789,5.401052632,6.367894737,1.741052632,1.608421053,3.537368421,1.804736842,2.603684211,15.01684211,1.485789474,7.577368421,7.513157895,8.05,10.21210526,6.109473684,5.709473684,1.513157895,0.464210526,3.745263158,0.564736842,2.17,8.458421053,14.16789474,50.16210526,77.73894737,18.12368421,12.78421053,56.43947368,37.51473684,64.49473684,51.31473684,47.21052632
94323,OcnA-S216-01,24,12.95875,0.46875,0.043333333,0,0.340833333,6.434166667,0,0.21875,0.195,0.643333333,6.023333333,6.68,1.646666667,0.862083333,1.463333333,2.259166667,4.974166667,14.26,0.874583333,6.579166667,5.575833333,7.914583333,13.675,8.17375,5.84625,0.45125,0.094583333,2.478333333,0.581666667,4.246666667,7.854166667,13.70125,52.05416667,85.78708333,22.64791667,16.47875,81.60208333,46.3475,57.82583333,65.51375,111.9166667
94327,OcnA-S216-02,7,16.72857143,1.02,0,0,0,6.055714286,0,0,0,0,4.841428571,4.841428571,1.657142857,0.511428571,0.99,2.217142857,3.528571429,18.01857143,1.242857143,6.955714286,8.228571429,10.78571429,14.02571429,7.727142857,5.98,0.977142857,1.02,1.057142857,0.222857143,8.55,11.83285714,17.81428571,59.09857143,87.91142857,15.46142857,18.13428571,88.79,61.28857143,28.21,42.55857143,51.71428571
94331,FrScA-S216-01,6,12.62166667,0.903333333,0,0.193333333,0.176666667,7.376666667,0,0,0.096666667,0.096666667,6.291666667,6.388333333,3.636666667,1.195,1.306666667,4.486666667,7.75,15.35666667,0.39,6.971666667,6.641666667,8.38,16.815,5.868333333,3.376666667,0.371666667,0.725,3.626666667,0,5.31,10.03333333,13.41166667,53.04333333,88.915,19.21333333,16.59166667,80.91166667,45.735,59.61833333,66.83833333,74.16666667
94332,FrScA-S216-01,38,13.40078947,0.156315789,0.103947368,0.146315789,0.146315789,4.711578947,0.109736842,0.608947368,0.014473684,1.196315789,5.741842105,6.938157895,2.024736842,0.988947368,1.170789474,2.950526316,5.344736842,15.51342105,1.107105263,5.867368421,7.518947368,9.062894737,11.84078947,7.402368421,5.566578947,0.741052632,0.185526316,1.329210526,0.313947368,4.921578947,7.49,13.07710526,51.02342105,84.93263158,20.24342105,15.43447368,71.85868421,41.68,41.37210526,58.17657895,50.47368421
94356,FrScA-S216-01,4,0,0,0,0,0,8.7125,0,0,4.1675,4.1675,10.985,15.15,0,0,0,2.2725,2.2725,0,0,6.8175,4.545,0,6.44,4.1675,0,0,0,0,0,8.7125,8.7125,8.7125,26.1375,68.56,2.2725,2.625,44.0775,32.9875,50,71.42,4.75
94369,FrScA-S216-03,25,16.6532,0.2636,0.0808,0.0464,0.0808,5.244,0.0252,0.078,0.0588,0.8712,4.3816,5.2528,3.764,1.0256,1.8388,2.8744,4.7012,15.8532,2.6428,5.7132,6.988,10.0776,12.112,6.3496,5.8056,1.0444,0.1984,1.1144,0.0416,3.9296,6.3284,12.1348,51.6212,83.99,18.8664,14.1976,54.6084,54.6496,37.168,55.4248,69.28
94370,FrScA-S216-01,35,12.68114286,0.271428571,0.106285714,0,0,3.850285714,0,0.074857143,0.064,0.305142857,8.636,8.941142857,1.879428571,1.214857143,1.066285714,3.702,8.272,13.92028571,0.527428571,4.878285714,3.683142857,8.584857143,12.05285714,6.871428571,5.174571429,0.555142857,0.337142857,1.274,0.247428571,3.681428571,6.095142857,11.27057143,45.27171429,80.03514286,21.33514286,12.87,76.456,29.00885714,43.33771429,69.00314286,53.88571429
94376,FrScA-S216-01,39,13.23615385,0.188205128,0.077435897,0,0.091025641,4.423846154,0,0.104102564,0.062564103,0.572051282,7.78,8.352307692,1.958974359,1.283589744,1.741282051,2.517692308,5.015897436,16.83282051,0.946923077,7.067692308,6.394102564,9.194358974,12.03461538,7.238974359,6.204615385,0.560512821,0.163589744,1.518205128,0.246410256,4.967435897,7.454871795,13.66025641,51.33230769,88.16410256,21.29692308,13.96948718,76.7174359,49.85948718,40.85666667,54.58974359,79.71794872
94400,FrScA-S216-01,37,11.9772973,0.183513514,0.192702703,0.032972973,0.729189189,6.088648649,0.041081081,0.524324324,0.071891892,1.442702703,7.003783784,8.445945946,2.539459459,1.701621622,1.875135135,2.661351351,5.327837838,15.38405405,0.973783784,6.177297297,7.163513514,8.727567568,10.28135135,7.483243243,7.14972973,1.585135135,0.048378378,1.022432432,0.165135135,6.194594595,9.015135135,16.16459459,52.16351351,84.16756757,16.62783784,11.80432432,63.00405405,43.18,42.94351351,49.62918919,37.43243243
94402,FrScA-S216-01,36,11.75944444,0.215,0.186666667,0.023611111,0.217222222,4.795,0.094444444,0.492777778,0.146111111,1.450833333,4.68,6.130277778,2.398333333,0.821944444,1.534166667,2.342222222,5.163611111,15.59666667,1.075555556,5.566388889,6.140833333,9.501111111,12.94111111,5.776388889,5.650833333,0.791944444,0.162222222,1.019722222,0.1425,4.105833333,6.221944444,11.87472222,48.13166667,79.87916667,22.34,12.58888889,65.22611111,35.29861111,45.84083333,60.35694444,55.33333333
94404,FrScA-S216-01,36,14.52194444,0.451111111,0.122222222,0.154444444,0.024166667,7.183055556,0.021388889,0,0.049722222,1.341111111,6.556666667,7.897222222,3.031666667,1.254722222,2.138888889,1.695555556,5.688055556,14.28166667,1.138888889,5.919722222,6.085,8.518055556,11.81416667,7.3425,6.448333333,1.381388889,0.160277778,1.713055556,0.418055556,4.289722222,7.963055556,14.41305556,51.17888889,85.50444444,16.98972222,13.96083333,64.06388889,39.9325,52.73944444,58.78944444,51.88888889
94419,FrScA-S216-01,30,12.26066667,0.194666667,0,0,0,4.675333333,0.208333333,0.52,0.224333333,1.752666667,6.889666667,8.969666667,1.62,0.668666667,1.722,1.902333333,3.452,17.97233333,0.953,5.000666667,6.290666667,11.22833333,8.236666667,6.417,7.871333333,0.753,0.126666667,1.293666667,0.39,4.499333333,7.062333333,14.93333333,49.33866667,81.36266667,18.10666667,12.93433333,62.96233333,30.13766667,46.69266667,45.09766667,32.53333333
94542,AnPhA-S216-02,10,8.129,0,0.265,0,0,5.684,0,0,0.464,0.616,4.991,5.606,2.172,1.478,0.883,1.877,4.163,13.873,0.744,4.801,4.539,8.548,11.584,4.15,4.576,0,0.265,1.755,0.726,5.711,8.458,13.033,42.411,71.028,16.539,9.548,72.844,42.311,49.399,60.907,49.9
94545,AnPhA-S216-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94550,AnPhA-S216-02,23,10.8026087,0,0,0,0,7.862173913,0.058695652,0,0.159130435,0.676086957,6.334347826,7.010869565,1.952608696,1.256521739,2.01173913,2.002608696,3.467826087,14.46695652,0.49,4.963043478,3.598695652,7.107826087,11.03478261,6.356521739,6.420869565,0.326521739,0,3.729565217,0.402173913,4.213043478,8.672173913,15.09434783,45.63478261,78.31304348,18.97,12.75304348,69.96521739,26.89391304,63.5626087,61.15826087,75.17391304
94556,OcnA-S216-02,12,15.58166667,0,0,0.26,0,9.676666667,0.225,0,0,0.225,5.2825,5.5075,2.040833333,0.7375,1.989166667,2.7875,4.521666667,18.61416667,0.761666667,7.625,8.545,11.4625,13.0275,6.810833333,9.064166667,1.195833333,0,3.506666667,0.825,4.284166667,9.810833333,18.87583333,60.16083333,87.41833333,14.56916667,22.1875,76.46333333,39.095,63.07916667,37.43,46.08333333
94577,OcnA-S216-02,14,12.28142857,0.085714286,0,0.135,0,4.52,0.123571429,0.245,0.077857143,0.850714286,3.997857143,4.847857143,2.983571429,0.670714286,1.157857143,2.113571429,6.066428571,12.29857143,0.94,4.874285714,4.858571429,8.652142857,14.15785714,9.060714286,5.646428571,0.271428571,0.085714286,0.409285714,0.890714286,1.614285714,3.27,8.918571429,47.04928571,78.04214286,22.18928571,17.25,67.40214286,39.15,52.99357143,82.55428571,92
94586,FrScA-S216-01,39,14.44410256,0.535128205,0.211538462,0.021794872,0.073076923,6.913076923,0.179487179,0.248974359,0.256153846,1.066666667,6.790769231,7.856923077,2.244871795,1.208974359,2.352564103,2.410512821,4.602307692,14.83589744,0.952564103,8.838974359,7.235897436,6.963333333,12.31897436,7.182051282,7.183076923,1.018205128,0.635128205,1.292564103,0.600512821,5.271025641,8.817692308,16.00153846,53.71307692,87.43948718,19.45512821,16.47538462,78.47384615,47.30512821,47.02512821,51.91641026,92.02564103
94590,OcnA-S216-01,6,16.335,0,0,0,0.22,7.28,0,0.44,0,0.44,5.231666667,5.671666667,2.353333333,0,2.578333333,2.743333333,6.248333333,19.855,2.186666667,7.658333333,10.76833333,11.27,11.00333333,6.421666667,6.178333333,0.855,0,1.683333333,1.073333333,7.535,11.15,17.615,57.235,92.6,15.68666667,16.265,84.73833333,81.28833333,44.02166667,28.06833333,58.33333333
94630,OcnA-S216-01,1,10.71,0,0,0,0,3.57,0,0,0,0,1.79,1.79,1.79,0,1.79,1.79,3.57,12.5,0,8.93,3.57,8.93,14.29,7.14,7.14,0,0,0,0,8.93,8.93,16.07,55.36,83.93,10.71,18.67,59.59,64.41,23.75,62.42,56
94654,OcnA-S216-01,12,17.00833333,0.1,0,0.09,0,6.1075,0.148333333,0.08,0.101666667,0.550833333,4.263333333,4.816666667,3.77,0.633333333,1.271666667,3.388333333,5.544166667,17.8175,1.588333333,7.1,5.186666667,10.46833333,14.67583333,7.021666667,9.54,0.760833333,0.1,1.559166667,0.738333333,3.639166667,6.798333333,16.34083333,57.25333333,88.94916667,17.51333333,26.87166667,73.38083333,54.33166667,49.6825,53.95,234.9166667
94661,FrScA-S216-01,39,14.19923077,0.020512821,0.025128205,0.029487179,0,10.24512821,0.028461538,0.119230769,0.189230769,0.620512821,7.223589744,7.844102564,3.479230769,0.732051282,1.77025641,4.142820513,5.792051282,18.39512821,0.874102564,5.745641026,5.596153846,9.231538462,12.60358974,7.268461538,7.975384615,1.522307692,0,3.648717949,1.320512821,4.703589744,11.19589744,19.17282051,56.7074359,92.01179487,14.2025641,17.79820513,69.58974359,42.34358974,59.57435897,50.70358974,51.1025641
94691,AnPhA-S216-01,6,11.52,0,0,0,0,6.981666667,0,0,0,0,7.131666667,7.131666667,2.943333333,0.378333333,1.086666667,2.208333333,6.01,15.88666667,1.128333333,10.49,5.311666667,9.261666667,10.92666667,8.465,6.178333333,0.725,0,3.091666667,0,5.763333333,9.581666667,15.76333333,54.92666667,86.61333333,13.185,15.145,80.55333333,31.04166667,50.44166667,37.61333333,61
94717,OcnA-S216-01,13,13.62615385,0,0,0.103846154,0,8.03,0.820769231,0,0.34,1.57,4.419230769,5.988461538,1.947692308,1.105384615,2.663846154,1.969230769,2.77,16.18076923,0.929230769,8.154615385,9.737692308,8.939230769,12.77692308,5.273846154,7.35,2.971538462,0,1.606153846,0.300769231,4.06,8.937692308,16.28846154,57.78230769,87.42615385,10.59461538,17.70692308,58.17923077,39.07461538,53.12692308,41.67307692,54
94744,OcnA-S216-01,24,15.7475,0.104166667,0.161666667,0.025833333,0.210833333,6.842083333,0.225,0.150416667,0.03,0.868333333,4.30375,5.235833333,2.46,1.392916667,1.866666667,1.716666667,5.710416667,17.20291667,1.48625,6.284166667,7.23125,9.29875,12.42416667,7.61,7.320833333,1.05875,0.055,1.457083333,1.377916667,4.66375,8.6125,15.93416667,55.6525,86.53833333,20.15208333,16.50416667,64.84166667,47.82625,53.8775,51.43416667,87.66666667
94756,FrScA-S216-01,24,14.53375,0.264583333,0.083333333,0.18125,0.36125,5.978333333,0.13,0.049166667,0,0.815,4.9925,5.925833333,3.359583333,0.885833333,1.8775,3.847916667,5.592083333,17.36916667,1.04625,7.983333333,7.440416667,9.9575,11.16625,7.1325,6.553333333,1.759583333,0,1.620833333,0,5.289583333,8.669583333,15.22291667,54.795,84.78916667,14.89625,14.86166667,71.6425,38.83291667,43.04333333,45.06,66.16666667
94805,AnPhA-S216-01,29,11.35448276,0,0,0.039655172,0.045862069,6.28862069,0.091034483,0.055517241,0.30862069,0.68862069,2.475517241,3.228965517,1.87137931,1.340344828,1.4,3.21137931,5.758965517,15.29931034,0.773793103,5.489310345,5.306206897,9.113103448,12.83344828,8.169310345,7.88,0.200689655,0,2.066896552,1.022413793,3.497586207,6.786206897,14.66758621,52.22448276,82.63896552,17.64206897,18.04827586,53.62344828,38.64344828,57.28827586,62.45103448,86.5862069
94824,FrScA-S216-01,43,15.34232558,0.052790698,0.021860465,0,0.094186047,4.310697674,0.190697674,0.248604651,0.12372093,0.698604651,4.213255814,4.920232558,2.431395349,1.261162791,1.393023256,2.638372093,4.249767442,17.68069767,1.157906977,9.138372093,5.930465116,10.00627907,9.394418605,6.219302326,8.082093023,1.365116279,0.030697674,0.842325581,0.007906977,4.867906977,7.11372093,15.19488372,51.35767442,83.44837209,21.45093023,20.04,60.54255814,45.67325581,35.58255814,40.11674419,83.86046512
94846,AnPhA-S216-01,17,7.285882353,0,0.438823529,0.108823529,0,5.087647059,0.222352941,0,0.362352941,0.584705882,4.17,4.754705882,1.695294118,1.176470588,1.067647059,1.508235294,4.939411765,10.78823529,0.12,5.29,3.432352941,5.931176471,13.88294118,10.79941176,2.974705882,0,0.129411765,1.476470588,0.21,4.648823529,6.465294118,9.438823529,47.14176471,79.43117647,21.54647059,15.24882353,56.71470588,37.97352941,51.45294118,79.56529412,59.35294118
94869,FrScA-S216-01,20,12.909,0.2865,0.2885,0.0265,0,9.0195,0.0795,0.133,0.0445,0.5785,10.6705,11.2495,1.29,0.6465,1.263,1.5505,4.663,17.234,0.719,4.9205,7.6485,8.862,7.7765,8.022,5.833,0.502,0.2955,3.2415,0.879,5.5905,10.5085,16.3405,49.9265,84.3015,24.0875,10.072,83.5825,42.9645,46.4645,43.558,52.1
94872,AnPhA-S216-01,16,11.284375,0,0,0,0,6.3625,0.494375,0,0.826875,1.493125,5.718125,7.211875,2.251875,2.466875,1.57,2.115625,3.453125,11.05125,0.63125,5.96875,3.61625,5.97375,10.505,7.35625,5.71375,0.896875,0,2.31,0.125,1.69,5.02125,10.73625,43.345625,80.875,21.646875,19.015,60.46875,21.911875,63.375,71.559375,47.125
94876,OcnA-S216-02,2,12.7,0,0,0,0,4.88,0,0,0,0,2.93,2.93,0.98,0.97,0.485,1.465,2.93,18.065,0,6.345,9.28,8.29,15.115,7.795,9.78,0,0,0,0,10.24,10.24,20.015,59.515,88.305,9.745,11.54,76.54,53.565,26.925,48.86,77
94898,AnPhA-S216-02,18,10.53333333,0.368333333,0.097222222,0.302777778,0.025,7.687222222,0.063888889,0.347222222,0.098888889,1.008888889,3.641111111,4.649444444,1.448333333,1.228333333,2.091666667,1.608333333,3.941111111,13.75277778,0.603333333,8.171111111,4.406666667,7.207222222,10.57555556,7.110555556,6.676666667,0.113888889,0.162777778,3.207777778,0.392777778,4.233888889,8.11,14.78833333,48.63444444,79.66944444,15.87333333,14.175,60.59333333,30.18055556,62.75944444,51.58611111,83.66666667
94903,AnPhA-S216-02,20,11.577,0.612,0.165,0.065,0.0505,8.001,0,0,0.1585,0.209,5.848,6.057,3.464,3.436,1.402,2.051,4.7595,14.7365,0.7495,9.305,7.6045,8.8185,8.957,6.9905,5.9685,0.7195,0.777,2.3195,0.5595,5.641,10.0155,15.9845,52.846,82.3195,17.7085,15.006,72.012,41.3375,51.119,36.219,44.1
94956,OcnA-S216-01,5,19.462,0,0,0,0,5.836,0,0,0.224,0.894,2.044,2.938,3.122,0.224,2.67,2.116,3.832,16.684,2.642,8.65,6.368,10.878,11.682,5.546,6.948,1.768,0,0.478,0.828,5.58,8.652,15.602,55.894,88.096,19.95,24.1,47.048,64.332,36.404,33.02,93.8
94970,PhysA-S216-01,18,17.90888889,0.057777778,0.115555556,0.081666667,0,4.515,0.138333333,0.028888889,0.196666667,0.593333333,4.132222222,4.725555556,2.918888889,1.935,1.36,3.798888889,5.535,16.97111111,0.960555556,5.994444444,6.208333333,10.19777778,14.43555556,8.507222222,6.34,0.532222222,0.173333333,1.22,0.382777778,3.050555556,5.357222222,11.69777778,53.99611111,88.29055556,18.57944444,17.28277778,71.63722222,53.14888889,40.535,66.34833333,89.5
95005,FrScA-S216-01,41,13.69878049,0.475365854,0.34804878,0.024634146,0.355365854,4.709512195,0.09902439,0.378292683,0.226829268,0.825121951,4.932682927,5.75804878,2.172195122,1.306829268,1.617073171,4.038780488,5.541463415,15.56195122,1.326341463,7.270487805,6.503414634,7.552439024,13.53853659,7.26097561,6.810487805,0.423170732,0.591219512,0.735121951,0.349756098,4.12,6.21902439,13.0302439,51.09707317,83.04560976,18.69463415,18.81365854,67.1502439,50.26073171,41.16634146,60.24707317,72.09756098
95014,AnPhA-S216-01,26,8.633846154,0,0.086538462,0,0,7.836538462,0.244230769,0.098461538,0.184230769,0.646538462,6.484615385,7.130384615,1.652307692,0.761153846,1.057692308,2.291923077,4.321538462,12.88576923,0.521538462,5.614230769,4.794230769,6.259615385,11.45461538,8.686153846,5.014615385,0.318846154,0.086538462,3.485,0.437307692,5.350384615,9.679230769,14.69269231,47.88269231,78.055,16.10730769,10.73153846,69.91,29.23307692,54.58961538,65.88461538,67.53846154
95017,AnPhA-S216-02,18,10.27777778,0.341111111,0,0.147777778,0.066111111,7.275555556,0.287222222,0.12,0.751666667,1.551666667,10.78111111,12.33111111,2.051111111,1.970555556,1.171666667,1.807777778,4.702777778,16.92222222,0.193888889,5.741111111,4.571111111,8.777777778,10.525,6.98,3.552222222,0.549444444,0.341111111,2.276666667,0.713333333,4.270555556,8.15,11.70166667,44.54611111,80.49277778,17.25833333,13.68611111,62.46444444,32.79833333,60.75277778,63.82444444,81.11111111
95041,AnPhA-S216-02,6,12.12333333,0,0,0.253333333,0,5.271666667,0,0.253333333,0,0.253333333,4.098333333,4.35,0.945,1.295,2.303333333,0.625,2.33,16.35833333,0.598333333,9.231666667,5.8,9.633333333,6.143333333,3.89,6.018333333,0,0,1.476666667,0,8.71,10.19,16.20666667,48.27166667,73.93166667,14.77,12.31666667,68.59166667,44.32333333,33.11666667,29.51333333,42.66666667
95045,FrScA-S216-01,30,16.93233333,0.617666667,0.403,0,0.437,7.389666667,0.051,0.149,0,0.572666667,5.381333333,5.954,2.106333333,1.288,1.194,2.566,4.239333333,20.30933333,2.658333333,4.694666667,8.090666667,10.64933333,10.42,6.156,9.633333333,1.129666667,0.724333333,1.975333333,0.047666667,6.747,10.623,20.25666667,55.04833333,86.64866667,14.959,11.56566667,76.505,60.91966667,39.93266667,38.091,63.76666667
95091,OcnA-S216-01,14,8.245714286,0,0.51,0.073571429,0.51,5.898571429,0,0.091428571,0,0.455714286,4.255714286,4.842857143,1.405,0.412142857,1.784285714,1.237857143,4.453571429,17.55357143,0.244285714,5.092142857,3.712857143,11.35571429,11.31571429,8.096428571,7.493571429,0.834285714,0,1.600714286,0,4.029285714,6.465,13.95642857,52.47142857,82.99357143,15.50357143,25.72571429,63.79142857,38.94071429,53.80928571,62.21428571,51.14285714
95114,AnPhA-S216-01,2,4.94,0,0,0,0.2,17.455,0,0.2,0.79,0.79,0.79,1.58,0.79,0.79,0.595,0.595,1.185,16.635,0,2.765,2.37,12.485,6.72,5.14,7.51,0,0,0,0,8.535,8.535,16.045,44.53,74.44,8.3,10.905,25.77,21.435,71.81,47.345,129.5
95160,AnPhA-S216-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95165,FrScA-S216-01,39,13.75051282,0.840769231,0.252820513,0,0.09974359,5.418461538,0.091538462,0.191025641,0.191282051,0.520769231,6.792820513,7.343333333,1.923333333,1.119230769,1.403333333,2.583589744,5.704615385,16.99410256,0.833076923,5.754871795,6.460769231,11.12179487,10.80794872,7.233846154,8.313589744,0.329230769,0.956666667,2.160769231,0,3.860512821,7.305384615,15.61846154,54.22358974,85.95615385,19.85230769,14.52769231,78.77307692,34.13487179,47.59615385,50.37025641,66.02564103
95264,AnPhA-S216-02,6,8.203333333,0,0,1.021666667,0,12.31,1.111666667,0,0,1.111666667,7.715,9.241666667,1.036666667,2.39,1.528333333,4.398333333,5.61,21.24,0.235,4.041666667,5.301666667,15.87833333,13.57666667,3.168333333,5.153333333,0,0,3.485,2.308333333,9.298333333,15.09333333,20.245,59.32333333,92.085,15.61,11.44333333,86.42166667,53.41166667,60.20666667,34.22333333,39.16666667
95266,PhysA-S216-01,20,19.8865,0.1765,0.135,0.1055,0.135,6.919,0.125,0.1665,0,0.7615,5.8695,6.654,2.2115,1.7415,2.82,3.4765,7.048,16.6775,1.5095,6.8505,9.595,10.147,11.565,5.9255,8.8275,1.006,0.1765,1.604,1.2005,4.4415,8.429,17.2575,56.377,89.9755,21.474,16.4505,77.3555,50.8995,52.003,36.2565,76.2
95283,AnPhA-S216-01,23,10.57869565,0,0.169565217,0.127826087,0.056521739,6.001304348,0.094782609,0.126521739,0.224782609,0.695652174,3.674782609,4.370434783,1.746086957,1.110869565,1.812173913,2.22,4.294782609,14.43782609,0.817391304,6.420869565,5.244782609,7.77,12.28478261,8.018695652,6.766086957,0.201304348,0.113043478,2.647826087,0.764347826,3.264347826,6.99173913,13.75782609,50.68652174,80.15130435,17.36565217,19.03217391,64.51652174,31.45826087,58.37521739,64.04478261,81.43478261
95283,PhysA-S216-01,23,10.57869565,0,0.169565217,0.127826087,0.056521739,6.001304348,0.094782609,0.126521739,0.224782609,0.695652174,3.674782609,4.370434783,1.746086957,1.110869565,1.812173913,2.22,4.294782609,14.43782609,0.817391304,6.420869565,5.244782609,7.77,12.28478261,8.018695652,6.766086957,0.201304348,0.113043478,2.647826087,0.764347826,3.264347826,6.99173913,13.75782609,50.68652174,80.15130435,17.36565217,19.03217391,64.51652174,31.45826087,58.37521739,64.04478261,81.43478261
95360,FrScA-S216-01,33,14.74484848,0.372121212,0.135757576,0.034848485,0.214242424,4.922121212,0.062121212,0.524545455,0.522727273,1.235454545,4.532121212,5.767575758,2.890909091,1.806060606,0.85,2.481212121,3.441818182,17.79212121,1.221515152,8.072424242,6.222424242,9.897272727,12.94333333,5.458181818,8.016060606,0.856363636,0.372121212,0.321515152,0.047272727,5.12,6.717878788,14.73454545,53.47545455,87.22969697,16.91454545,13.22030303,66.79606061,41.3430303,36.39515152,50.6630303,48.75757576
95368,OcnA-S216-02,14,15.83142857,0.345714286,0,0.176428571,0.213571429,6.14,0.088571429,0.765,0.535,1.87,3.827142857,5.725714286,2.839285714,1.262857143,1.26,2.285714286,3.424285714,14.05142857,2.300714286,6.000714286,7.061428571,9.277857143,13.41142857,6.761428571,7.237142857,0.527857143,0.204285714,1.987857143,0.282857143,4.525714286,7.529285714,14.765,56.47642857,83.78571429,20.92214286,18.90928571,55.88285714,45.52857143,40.98642857,54.64857143,87.78571429
